failure_event_id,transaction_id,user_id,failure_type,amount_in_paise,created_at
372,3918,3045,error2,27400,2016-03-01 16:47:45.605778 +0000 +0000
373,3986,3403,error2,22700,2016-03-02 05:38:35.665496 +0000 +0000
374,4043,1199,error1,41000,2016-03-02 08:58:19.356689 +0000 +0000
375,4046,1199,error1,41000,2016-03-02 09:00:20.617848 +0000 +0000
376,4047,1199,error2,41000,2016-03-02 09:01:07.933688 +0000 +0000
377,4019,2997,error2,9900,2016-03-02 08:03:02.866439 +0000 +0000
378,4042,1199,error1,41000,2016-03-02 08:58:16.558745 +0000 +0000
379,4044,1199,error2,41000,2016-03-02 09:00:02.025276 +0000 +0000
380,4045,1199,error2,41000,2016-03-02 09:00:17.115043 +0000 +0000
381,4048,1199,error2,41000,2016-03-02 09:05:06.289889 +0000 +0000
382,4064,1160,error3,304400,2016-03-02 09:42:04.091484 +0000 +0000
383,4085,3371,error2,29800,2016-03-02 10:47:19.653416 +0000 +0000
384,4087,11,error2,20000,2016-03-02 11:04:20.43851 +0000 +0000
385,4088,11,error2,20000,2016-03-02 11:04:49.884966 +0000 +0000
386,4086,11,error2,20000,2016-03-02 11:04:17.652567 +0000 +0000
387,4089,11,error2,20000,2016-03-02 11:04:59.6083 +0000 +0000
388,4090,11,error2,20000,2016-03-02 11:05:50.543433 +0000 +0000
389,4091,11,error2,20000,2016-03-02 11:06:21.076303 +0000 +0000
390,4117,3186,error2,9900,2016-03-02 13:05:06.99799 +0000 +0000
391,4158,3784,error3,152400,2016-03-02 15:10:37.794382 +0000 +0000
392,4161,2385,error1,14300,2016-03-02 15:23:56.253039 +0000 +0000
393,4097,4142,error2,19000,2016-03-02 11:43:12.401798 +0000 +0000
394,4118,3186,error2,9900,2016-03-02 13:05:55.938079 +0000 +0000
395,4136,4126,error1,26300,2016-03-02 14:15:30.755952 +0000 +0000
396,4138,3272,error2,15300,2016-03-02 14:26:40.202205 +0000 +0000
397,4162,2385,error2,14300,2016-03-02 15:24:51.621188 +0000 +0000
398,4163,2385,error2,14300,2016-03-02 15:25:09.957779 +0000 +0000
399,4187,2025,error2,42700,2016-03-02 16:12:45.648201 +0000 +0000
400,4201,2951,error2,41300,2016-03-02 17:00:25.380649 +0000 +0000
401,4298,1808,error2,31100,2016-03-03 09:53:02.772281 +0000 +0000
402,4205,3418,error2,18500,2016-03-02 17:09:00.572012 +0000 +0000
403,4244,3465,error1,11100,2016-03-03 05:48:50.57408 +0000 +0000
404,4246,3465,error1,11100,2016-03-03 05:49:34.456583 +0000 +0000
405,4291,3610,error3,43200,2016-03-03 09:00:06.464974 +0000 +0000
406,4295,3384,error3,31300,2016-03-03 09:15:42.032366 +0000 +0000
407,4299,3218,error2,10400,2016-03-03 09:53:10.306955 +0000 +0000
408,4300,1808,error2,31100,2016-03-03 09:53:40.860418 +0000 +0000
409,4308,1517,error2,47900,2016-03-03 10:37:43.9154 +0000 +0000
410,4329,3172,error1,35800,2016-03-03 13:25:33.436779 +0000 +0000
411,4331,3172,error2,35800,2016-03-03 13:32:19.410983 +0000 +0000
412,4338,4151,error1,32200,2016-03-03 14:09:10.932728 +0000 +0000
413,4325,3172,error1,35800,2016-03-03 13:23:18.664715 +0000 +0000
414,4328,3172,error2,35800,2016-03-03 13:25:27.551025 +0000 +0000
415,4397,307,error2,27500,2016-03-03 16:23:54.941618 +0000 +0000
416,4406,3460,error2,38800,2016-03-03 16:36:32.518654 +0000 +0000
417,4379,2990,error2,22800,2016-03-03 15:59:41.697302 +0000 +0000
418,4380,3272,error2,27100,2016-03-03 16:00:05.90876 +0000 +0000
419,4381,3237,error3,22300,2016-03-03 16:01:22.38813 +0000 +0000
420,4382,3272,error2,27100,2016-03-03 16:01:38.249491 +0000 +0000
421,4398,307,error2,27500,2016-03-03 16:24:32.579844 +0000 +0000
422,4399,307,error2,27500,2016-03-03 16:24:33.274293 +0000 +0000
423,4400,307,error2,27500,2016-03-03 16:24:33.604455 +0000 +0000
424,4407,3460,error2,38800,2016-03-03 16:36:49.367719 +0000 +0000
425,4414,3242,error2,45500,2016-03-03 16:57:11.468312 +0000 +0000
426,4486,1342,error1,26200,2016-03-04 07:55:26.213097 +0000 +0000
427,4487,1342,error2,26200,2016-03-04 07:56:14.055361 +0000 +0000
428,4536,3035,error2,21500,2016-03-04 11:27:51.052511 +0000 +0000
429,4488,3242,error2,23800,2016-03-04 08:05:42.332924 +0000 +0000
430,4493,3697,error1,5600,2016-03-04 08:43:26.249851 +0000 +0000
431,4534,3637,error1,12000,2016-03-04 11:23:06.436272 +0000 +0000
432,4608,4159,error1,53400,2016-03-04 14:08:03.173007 +0000 +0000
433,4632,1596,error3,165300,2016-03-04 15:02:44.327809 +0000 +0000
434,4644,4131,error2,30600,2016-03-04 15:39:21.851116 +0000 +0000
435,4650,4140,error2,14100,2016-03-04 15:52:20.675915 +0000 +0000
436,4660,1808,error2,39700,2016-03-04 16:18:26.115785 +0000 +0000
437,4674,1661,error1,28400,2016-03-04 16:44:52.857271 +0000 +0000
438,4695,1661,error1,28400,2016-03-04 17:08:38.808835 +0000 +0000
439,4735,3421,error3,48300,2016-03-05 04:32:14.556905 +0000 +0000
440,4740,13,error2,12900,2016-03-05 04:48:24.731807 +0000 +0000
441,4746,4181,error1,25800,2016-03-05 04:58:30.210249 +0000 +0000
442,4773,14,error2,11700,2016-03-05 06:13:21.778508 +0000 +0000
443,4780,4180,error1,22700,2016-03-05 06:20:45.477766 +0000 +0000
444,4802,4182,error2,45500,2016-03-05 07:06:53.48385 +0000 +0000
445,4812,3263,error2,24700,2016-03-05 07:30:02.156204 +0000 +0000
446,4747,4181,error1,25800,2016-03-05 04:59:08.296193 +0000 +0000
447,4748,4181,error1,25800,2016-03-05 04:59:08.638351 +0000 +0000
448,4751,3384,error3,20100,2016-03-05 05:02:08.5703 +0000 +0000
449,4787,2349,error2,26200,2016-03-05 06:30:22.489063 +0000 +0000
450,4788,2349,error2,22800,2016-03-05 06:32:54.256136 +0000 +0000
451,4798,4182,error1,45500,2016-03-05 07:03:51.530234 +0000 +0000
452,4799,4182,error1,45500,2016-03-05 07:06:06.090493 +0000 +0000
453,4801,4182,error1,45500,2016-03-05 07:06:38.861517 +0000 +0000
454,4804,4182,error2,45500,2016-03-05 07:08:35.773359 +0000 +0000
455,4809,4048,error1,66500,2016-03-05 07:24:35.939109 +0000 +0000
456,4831,3413,error3,60000,2016-03-05 08:00:00.023915 +0000 +0000
457,4861,2603,error3,499900,2016-03-05 09:04:55.384874 +0000 +0000
458,4867,1040,error1,11900,2016-03-05 09:19:40.351275 +0000 +0000
459,4868,1040,error1,11900,2016-03-05 09:19:40.591312 +0000 +0000
460,4869,1040,error1,11900,2016-03-05 09:19:41.021827 +0000 +0000
461,4870,1040,error1,11900,2016-03-05 09:19:42.159916 +0000 +0000
462,4901,2130,error1,24700,2016-03-05 11:08:06.016809 +0000 +0000
463,4860,3302,error2,29800,2016-03-05 08:58:32.667485 +0000 +0000
464,4871,1040,error1,11900,2016-03-05 09:20:18.266897 +0000 +0000
465,4873,1040,error1,11900,2016-03-05 09:20:20.575551 +0000 +0000
466,4917,4048,error3,62100,2016-03-05 13:02:16.674569 +0000 +0000
467,4921,4048,error3,31800,2016-03-05 13:07:51.858312 +0000 +0000
468,4922,4048,error3,31800,2016-03-05 13:08:47.690407 +0000 +0000
469,4929,900,error1,30500,2016-03-05 13:26:44.305275 +0000 +0000
470,4941,156,error3,137700,2016-03-05 14:58:41.845073 +0000 +0000
471,4955,3200,error3,61500,2016-03-05 15:25:52.944523 +0000 +0000
472,4974,3639,error1,28900,2016-03-05 15:51:09.889538 +0000 +0000
473,4975,3639,error1,28900,2016-03-05 15:51:10.016835 +0000 +0000
474,4988,2067,error3,75300,2016-03-05 15:57:41.853892 +0000 +0000
475,5008,4234,error1,22700,2016-03-05 16:28:31.615723 +0000 +0000
476,5034,3638,error1,30700,2016-03-06 03:52:06.389997 +0000 +0000
477,5041,2130,error3,51400,2016-03-06 04:08:18.600409 +0000 +0000
478,5048,314,error1,31000,2016-03-06 04:35:22.520789 +0000 +0000
479,5051,3664,error1,28400,2016-03-06 04:55:22.070655 +0000 +0000
480,4977,3639,error1,28900,2016-03-05 15:51:48.014602 +0000 +0000
481,4978,3639,error1,28900,2016-03-05 15:51:48.257448 +0000 +0000
482,4991,2067,error3,75300,2016-03-05 15:58:57.389781 +0000 +0000
483,5015,415,error1,37100,2016-03-05 16:38:14.054453 +0000 +0000
484,5035,3638,error1,30700,2016-03-06 03:52:43.916095 +0000 +0000
485,5074,3437,error2,12900,2016-03-06 05:55:41.772891 +0000 +0000
486,5068,1859,error2,25100,2016-03-06 05:31:36.456687 +0000 +0000
487,5082,4098,error1,35400,2016-03-06 06:17:38.658493 +0000 +0000
488,5124,649,error3,62300,2016-03-06 07:51:43.636283 +0000 +0000
489,5140,1889,error1,21300,2016-03-06 08:16:43.963308 +0000 +0000
490,5141,1889,error1,21300,2016-03-06 08:16:54.890528 +0000 +0000
491,5194,3228,error3,27500,2016-03-06 10:48:56.373602 +0000 +0000
492,5197,289,error2,24400,2016-03-06 11:13:31.458355 +0000 +0000
493,5211,2633,error2,28500,2016-03-06 12:48:47.138944 +0000 +0000
494,5212,2213,error1,33300,2016-03-06 12:51:54.915953 +0000 +0000
495,5285,4181,error3,27100,2016-03-06 16:24:32.31557 +0000 +0000
496,5304,775,error1,11700,2016-03-06 17:05:29.616327 +0000 +0000
497,5315,361,error2,31200,2016-03-06 17:40:50.185498 +0000 +0000
498,5318,4234,error1,41000,2016-03-06 17:50:38.464746 +0000 +0000
499,5317,4234,error1,41000,2016-03-06 17:49:59.808767 +0000 +0000
500,5348,843,error1,25100,2016-03-07 06:16:39.524077 +0000 +0000
501,5338,4208,error4,209000,2016-03-07 06:44:08.235892 +0000 +0000
502,5356,693,error1,17900,2016-03-07 07:02:56.605197 +0000 +0000
503,5357,693,error1,17900,2016-03-07 07:03:39.817509 +0000 +0000
504,5381,2770,error1,21900,2016-03-07 07:37:46.377047 +0000 +0000
505,5382,2770,error3,21900,2016-03-07 07:38:21.158929 +0000 +0000
506,5408,3384,error3,20100,2016-03-07 09:08:28.668405 +0000 +0000
507,5342,2130,error3,24700,2016-03-07 05:37:15.578645 +0000 +0000
508,5338,4208,error4,209000,2016-03-07 06:37:22.008601 +0000 +0000
509,5352,3421,error3,38100,2016-03-07 06:42:28.196194 +0000 +0000
510,5364,3626,error1,27500,2016-03-07 07:13:10.769661 +0000 +0000
511,5338,4208,error4,209000,2016-03-07 07:32:39.834817 +0000 +0000
512,5397,2368,error2,22400,2016-03-07 08:27:47.256318 +0000 +0000
513,5460,4266,error3,38600,2016-03-07 11:50:10.542369 +0000 +0000
514,5627,456,error3,716100,2016-03-08 05:25:00.477561 +0000 +0000
515,5628,456,error3,2375900,2016-03-08 05:26:25.001168 +0000 +0000
516,5556,4244,error1,41900,2016-03-07 15:30:02.505385 +0000 +0000
517,5584,4319,error2,23900,2016-03-07 16:46:13.399429 +0000 +0000
518,5608,4238,error1,29000,2016-03-08 04:07:29.038738 +0000 +0000
519,5626,456,error3,716100,2016-03-08 05:24:11.491514 +0000 +0000
520,5635,1198,error1,13500,2016-03-08 06:05:14.034412 +0000 +0000
521,5338,4208,error4,209000,2016-03-08 05:36:15.911927 +0000 +0000
522,5703,3105,error3,26600,2016-03-08 08:52:32.8081 +0000 +0000
523,5736,3067,error3,94400,2016-03-08 11:22:35.826348 +0000 +0000
524,5753,4046,error1,27000,2016-03-08 13:48:17.111423 +0000 +0000
525,5761,4151,error3,33400,2016-03-08 14:10:33.256136 +0000 +0000
526,5825,4126,error3,21900,2016-03-08 15:24:57.651164 +0000 +0000
527,5837,308,error1,22700,2016-03-08 15:51:27.695606 +0000 +0000
528,5838,308,error1,22700,2016-03-08 15:51:40.455276 +0000 +0000
529,5882,4115,error1,23400,2016-03-08 17:12:33.915003 +0000 +0000
530,5885,2990,error2,19200,2016-03-08 17:17:10.285559 +0000 +0000
531,5886,3253,error2,49400,2016-03-08 17:20:12.596018 +0000 +0000
532,5896,3253,error2,50600,2016-03-08 17:33:56.200397 +0000 +0000
533,5827,4126,error3,21900,2016-03-08 15:26:11.983411 +0000 +0000
534,5832,3424,error3,25700,2016-03-08 15:38:59.396334 +0000 +0000
535,5925,2770,error3,24100,2016-03-09 06:59:49.313129 +0000 +0000
536,5940,2130,error3,34100,2016-03-09 07:28:50.606935 +0000 +0000
537,5959,156,error3,21900,2016-03-09 08:45:48.305481 +0000 +0000
538,5966,4250,error1,49600,2016-03-09 09:06:57.272349 +0000 +0000
539,5968,1499,error1,22500,2016-03-09 09:10:40.215486 +0000 +0000
540,5970,3437,error2,49300,2016-03-09 09:21:11.526152 +0000 +0000
541,5936,4251,error1,33500,2016-03-09 07:22:11.177787 +0000 +0000
542,5950,3180,error3,28600,2016-03-09 08:08:29.181792 +0000 +0000
543,5951,3180,error3,28600,2016-03-09 08:09:01.952862 +0000 +0000
544,5976,4266,error1,37100,2016-03-09 09:48:48.5485 +0000 +0000
545,5977,4266,error3,37100,2016-03-09 09:49:30.073848 +0000 +0000
546,5988,1424,error3,30000,2016-03-09 10:09:49.816615 +0000 +0000
547,6014,4231,error3,12300,2016-03-09 11:29:24.375548 +0000 +0000
548,6001,3683,error1,33500,2016-03-09 10:47:42.120186 +0000 +0000
549,6094,3196,error3,31800,2016-03-09 15:06:20.648842 +0000 +0000
550,6106,3237,error3,42900,2016-03-09 15:28:19.432336 +0000 +0000
551,6107,3237,error3,42900,2016-03-09 15:29:52.823693 +0000 +0000
552,6140,3619,error1,28400,2016-03-09 16:22:06.544491 +0000 +0000
553,6177,4098,error3,23500,2016-03-10 03:37:37.497997 +0000 +0000
554,6104,3237,error3,42900,2016-03-09 15:23:19.716598 +0000 +0000
555,6105,3237,error3,42900,2016-03-09 15:25:33.558473 +0000 +0000
556,6110,4250,error3,52000,2016-03-09 15:34:16.805235 +0000 +0000
557,6180,3384,error3,21300,2016-03-10 03:50:37.946725 +0000 +0000
558,6181,3384,error3,21300,2016-03-10 03:51:02.799399 +0000 +0000
559,336,179,error5,111400,2016-03-10 05:20:38.487632 +0000 +0000
560,336,179,error5,111400,2016-03-10 05:20:58.281047 +0000 +0000
561,6245,3770,error1,16800,2016-03-10 09:06:28.123771 +0000 +0000
562,6256,3067,error3,30900,2016-03-10 09:56:14.08038 +0000 +0000
563,6222,1533,error1,69400,2016-03-10 07:41:52.792425 +0000 +0000
564,6223,1533,error3,69400,2016-03-10 07:42:44.034721 +0000 +0000
565,6236,4518,error1,39300,2016-03-10 08:33:51.934372 +0000 +0000
566,6237,4518,error1,39300,2016-03-10 08:34:18.496885 +0000 +0000
567,6244,4266,error3,31000,2016-03-10 09:04:18.591447 +0000 +0000
568,6269,4240,error3,27100,2016-03-10 11:44:55.704312 +0000 +0000
569,6270,4240,error3,27100,2016-03-10 11:44:56.321591 +0000 +0000
570,6326,2883,error3,76300,2016-03-10 14:01:15.928815 +0000 +0000
571,6330,2883,error3,57300,2016-03-10 14:18:14.157539 +0000 +0000
572,6335,2883,error3,34500,2016-03-10 14:24:03.322701 +0000 +0000
573,6329,2883,error3,76300,2016-03-10 14:18:09.982841 +0000 +0000
574,6333,2883,error1,34500,2016-03-10 14:22:24.520581 +0000 +0000
575,6334,2883,error3,34500,2016-03-10 14:22:43.965473 +0000 +0000
576,6359,3818,error1,11900,2016-03-10 15:22:47.28556 +0000 +0000
577,6363,4049,error1,21600,2016-03-10 15:26:41.071759 +0000 +0000
578,6362,4049,error1,21600,2016-03-10 15:26:15.45599 +0000 +0000
579,6371,2892,error3,25100,2016-03-10 15:33:57.807412 +0000 +0000
580,6387,3436,error3,50200,2016-03-10 16:17:42.939181 +0000 +0000
581,6396,6701,error3,60800,2016-03-10 16:41:05.070131 +0000 +0000
582,6376,2158,error1,23900,2016-03-10 16:02:16.564291 +0000 +0000
583,6403,3242,error3,47600,2016-03-10 17:02:28.897604 +0000 +0000
584,6460,3655,error1,30500,2016-03-11 06:44:20.920027 +0000 +0000
585,6470,2036,error2,14400,2016-03-11 07:08:49.182756 +0000 +0000
586,6503,4181,error3,27100,2016-03-11 09:05:18.42999 +0000 +0000
587,6468,2036,error2,14400,2016-03-11 07:07:58.37322 +0000 +0000
588,6471,2036,error2,14400,2016-03-11 07:09:41.491924 +0000 +0000
589,6472,2036,error2,14400,2016-03-11 07:09:45.261328 +0000 +0000
590,6477,3680,error1,26200,2016-03-11 07:40:18.747085 +0000 +0000
591,6496,4306,error3,214900,2016-03-11 08:54:18.722144 +0000 +0000
592,6573,4290,error3,134400,2016-03-11 15:20:33.773296 +0000 +0000
593,6576,1958,error3,21300,2016-03-11 15:29:56.771637 +0000 +0000
594,6577,1958,error3,21300,2016-03-11 15:31:09.511427 +0000 +0000
595,6588,4535,error1,21500,2016-03-11 15:56:57.438573 +0000 +0000
596,6601,3018,error2,22500,2016-03-11 16:10:32.268181 +0000 +0000
597,6603,3018,error2,22500,2016-03-11 16:10:58.839485 +0000 +0000
598,6627,3346,error3,39800,2016-03-11 16:47:49.599182 +0000 +0000
599,6574,1958,error3,21300,2016-03-11 15:22:28.461827 +0000 +0000
600,6578,1958,error3,21300,2016-03-11 15:36:04.668841 +0000 +0000
601,6599,3018,error1,22500,2016-03-11 16:09:32.693377 +0000 +0000
602,6624,3678,error1,21600,2016-03-11 16:44:25.659884 +0000 +0000
603,6662,4205,error1,28000,2016-03-12 04:09:40.316108 +0000 +0000
604,6669,3259,error3,29500,2016-03-12 04:52:01.291542 +0000 +0000
605,6681,3987,error1,15300,2016-03-12 05:24:15.718666 +0000 +0000
606,6689,2036,error2,14400,2016-03-12 05:43:09.014503 +0000 +0000
607,6694,213,error1,31800,2016-03-12 05:50:14.157186 +0000 +0000
608,6709,2241,error1,2500,2016-03-12 06:50:37.023361 +0000 +0000
609,6661,4098,error3,23500,2016-03-12 03:56:30.773381 +0000 +0000
610,6670,3259,error3,29500,2016-03-12 04:52:04.871033 +0000 +0000
611,6673,314,error3,48900,2016-03-12 05:04:05.968559 +0000 +0000
612,6690,2036,error2,14400,2016-03-12 05:43:56.4606 +0000 +0000
613,6744,4124,error1,14400,2016-03-12 08:04:42.303394 +0000 +0000
614,6747,4136,error3,34700,2016-03-12 08:20:18.734892 +0000 +0000
615,6774,1382,error1,23000,2016-03-12 10:19:14.731739 +0000 +0000
616,6769,3105,error3,62700,2016-03-12 09:55:01.113287 +0000 +0000
617,6781,495,error3,237900,2016-03-12 10:45:40.235263 +0000 +0000
618,6828,3654,error1,30700,2016-03-12 14:36:59.128346 +0000 +0000
619,6842,3084,error3,31800,2016-03-12 15:16:49.661099 +0000 +0000
620,6866,3467,error3,16800,2016-03-12 15:56:11.022145 +0000 +0000
621,6821,3384,error3,9900,2016-03-12 13:47:38.957974 +0000 +0000
622,6822,3384,error3,9900,2016-03-12 13:50:11.860868 +0000 +0000
623,6829,3654,error1,30700,2016-03-12 14:36:59.842883 +0000 +0000
624,6840,3084,error3,31800,2016-03-12 15:14:25.866264 +0000 +0000
625,6851,1841,error1,14200,2016-03-12 15:24:27.207423 +0000 +0000
626,6904,3673,error1,26200,2016-03-13 03:55:27.940591 +0000 +0000
627,6929,4200,error3,38100,2016-03-13 05:48:05.579829 +0000 +0000
628,6955,3678,error3,27700,2016-03-13 06:46:35.001612 +0000 +0000
629,6956,2918,error3,66100,2016-03-13 06:47:12.698248 +0000 +0000
630,6992,4115,error3,37900,2016-03-13 07:55:48.335612 +0000 +0000
631,6978,4553,error1,33500,2016-03-13 07:29:35.37101 +0000 +0000
632,7002,4098,error3,30700,2016-03-13 08:09:54.149004 +0000 +0000
633,7010,4561,error1,16500,2016-03-13 08:32:30.553873 +0000 +0000
634,7023,3179,error3,21600,2016-03-13 08:48:48.647925 +0000 +0000
635,7024,4182,error2,48900,2016-03-13 08:55:43.575883 +0000 +0000
636,7030,388,error1,62800,2016-03-13 09:03:32.292267 +0000 +0000
637,7039,4238,error3,38000,2016-03-13 09:27:17.714837 +0000 +0000
638,7042,4238,error3,38000,2016-03-13 09:38:20.678004 +0000 +0000
639,7057,2178,error1,33300,2016-03-13 10:46:02.872398 +0000 +0000
640,7117,3233,error1,20500,2016-03-13 14:47:54.405763 +0000 +0000
641,7130,3461,error3,66100,2016-03-13 15:14:48.580739 +0000 +0000
642,7082,3215,error2,37300,2016-03-13 13:07:09.065582 +0000 +0000
643,7084,3215,error2,37300,2016-03-13 13:10:42.474986 +0000 +0000
644,7085,3215,error2,37300,2016-03-13 13:10:57.924138 +0000 +0000
645,7119,3233,error1,20500,2016-03-13 14:48:31.145187 +0000 +0000
646,7121,3054,error3,32600,2016-03-13 14:49:20.92092 +0000 +0000
647,7159,2883,error3,20300,2016-03-13 16:19:54.892419 +0000 +0000
648,7163,1320,error3,27800,2016-03-13 16:36:45.026373 +0000 +0000
649,7164,1320,error3,27800,2016-03-13 16:37:07.642996 +0000 +0000
650,7165,1320,error3,27800,2016-03-13 16:37:20.897237 +0000 +0000
651,7166,3678,error3,21600,2016-03-13 16:38:48.276159 +0000 +0000
652,7146,3293,error3,21300,2016-03-13 15:55:56.052293 +0000 +0000
653,7162,1320,error3,27800,2016-03-13 16:36:42.316571 +0000 +0000
654,7194,4251,error3,50600,2016-03-14 03:38:15.057244 +0000 +0000
655,7259,3678,error3,21600,2016-03-14 09:07:04.78556 +0000 +0000
656,7221,1012,error1,28500,2016-03-14 07:06:44.710226 +0000 +0000
657,7275,897,error3,16500,2016-03-14 10:45:37.535554 +0000 +0000
658,7277,3067,error3,6400,2016-03-14 11:27:30.199344 +0000 +0000
659,7281,4597,error1,26800,2016-03-14 11:43:43.96321 +0000 +0000
660,7282,4597,error3,26800,2016-03-14 11:44:18.16052 +0000 +0000
661,7285,4598,error1,27000,2016-03-14 12:07:15.271634 +0000 +0000
662,7295,2755,error3,27800,2016-03-14 12:50:08.778949 +0000 +0000
663,7299,2755,error3,27800,2016-03-14 12:57:43.319581 +0000 +0000
664,7308,1328,error1,56300,2016-03-14 13:29:30.435742 +0000 +0000
665,7309,1328,error3,56300,2016-03-14 13:30:29.339882 +0000 +0000
666,7310,2755,error3,16500,2016-03-14 13:33:49.895112 +0000 +0000
667,7324,2899,error3,34400,2016-03-14 14:49:18.305212 +0000 +0000
668,7343,2446,error1,23500,2016-03-14 15:16:17.78746 +0000 +0000
669,7370,4106,error1,42000,2016-03-14 16:05:08.403322 +0000 +0000
670,7338,3492,error3,13100,2016-03-14 15:08:55.849058 +0000 +0000
671,7356,4525,error3,54300,2016-03-14 15:27:56.641883 +0000 +0000
672,7376,3126,error2,38800,2016-03-14 16:29:58.743882 +0000 +0000
673,7386,2280,error3,58200,2016-03-14 17:08:43.247572 +0000 +0000
674,7439,3548,error3,150300,2016-03-15 06:41:52.846408 +0000 +0000
675,7464,1613,error3,50300,2016-03-15 07:28:41.317775 +0000 +0000
676,7500,897,error3,11800,2016-03-15 09:49:51.268114 +0000 +0000
677,7506,2133,error1,29900,2016-03-15 09:57:21.038537 +0000 +0000
678,7436,3678,error3,20400,2016-03-15 06:37:36.768797 +0000 +0000
